customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,ETL_updated_ts,ETL_DATASOURCE_NAME,customer_key
51669263,Odika Manda,esekhon@example.com,910495274267,HNo 97Prasad CircleShimla145433,Avadi,625562,2023-09-23,INACTIVE,2,1698.87,2025-10-05 23:04:38.706907,1,297267707
85831746,Girindra Basak,madantripti@example.com,914280164918,50 Basak Ganj Munger 764468,Bahraich,536170,2023-09-11,REGULAR,18,952.61,2025-10-05 23:04:38.706907,1,1713914309
97466783,Harita Mangat,jagat26@example.org,916726192081,78936Aurora RoadVadodara 226991,Kota,977804,2023-04-07,PREMIUM,8,952.96,2025-10-05 23:04:38.706907,1,408202582
23982977,Charita Rama,nadkarniyauvani@example.net,919952544686,HNo 01Krishnan ZilaJehanabad220376,Salem,569461,2023-07-04,NEW,2,1863.55,2025-10-05 23:04:38.706907,1,411616812
79695653,Yash Hans,indrajit03@example.net,919459732369,3166 Badami Ganj Rohtak 192027,Sonipat,361030,2023-08-07,REGULAR,11,728.65,2025-10-05 23:04:38.706907,1,1196029423
83577942,Oviya Rau,suhanipandit@example.net,919202449944,HNo 673Batta Road Yamunanagar314202,Shivpuri,33088,2024-08-11,NEW,16,866.2,2025-10-05 23:04:38.706907,1,1388859050
44149982,Tara Uppal,gbuch@example.net,918265809377,8433 Menon Ganj Sambalpur870513,Yamunanagar,603400,2023-08-16,NEW,7,1224.69,2025-10-05 23:04:38.706907,1,932067540
46686696,Wazir Seth,william12@example.com,914539379728,6992Mitter MargMahbubnagar162861,Thoothukudi,992012,2024-03-02,PREMIUM,7,968.93,2025-10-05 23:04:38.706907,1,986669726
12184293,Dayita Mand,rudra41@example.net,918062427582,HNo 51Cherian Road Panchkula653529,Phagwara,249442,2023-06-16,INACTIVE,7,1811.32,2025-10-05 23:04:38.706907,1,1365336032
19084027,Mitesh Sehgal,ychakraborty@example.net,917489074615,HNo 215 Kulkarni NagarPanihati950577,Unnao,977602,2023-07-30,NEW,20,908.28,2025-10-05 23:04:38.706907,1,871116041
77559557,Akshay Varty,balendra63@example.com,917909370826,44Dube PathJammu898608,Madurai,639717,2023-08-28,NEW,9,601.15,2025-10-05 23:04:38.706907,1,1462185484
34713143,Ganga Sabharwal,mugdhamannan@example.org,919384952181,91992Sanghvi PathRaipur230614,Jehanabad,759217,2024-08-03,PREMIUM,16,1380.2,2025-10-05 23:04:38.706907,1,1305314189
75073623,Yashvi Bansal,dasskabir@example.net,912974427872,604 Brar Chowk Meerut986766,Kumbakonam,470494,2024-05-19,NEW,19,1042.05,2025-10-05 23:04:38.706907,1,485425791
12415659,Damini Wagle,omamol@example.net,911297232886,168Balay Street Allahabad779838,Ambala,813277,2024-05-30,NEW,10,1786.5,2025-10-05 23:04:38.706907,1,960299253
5277675,Vansha Deol,hariaarna@example.net,919054309336,HNo 03 Natt Circle Karnal 408909,Ghaziabad,373380,2024-10-22,PREMIUM,9,1312.8,2025-10-05 23:04:38.706907,1,1899745007
81420960,Warda Chanda,korpalomya@example.net,912178760305,HNo 428Kade Street Vijayanagaram 476346,Hazaribagh,367446,2023-05-21,INACTIVE,2,269.4,2025-10-05 23:04:38.706907,1,1918333546
97144544,Indali Toor,pdeep@example.org,911700892264,HNo 15 SoniUdaipur 007809,Guna,494838,2024-08-13,REGULAR,12,1754.04,2025-10-05 23:04:38.706907,1,53135939
6856445,Meghana Mangal,abhimanyubala@example.com,919449932185,6379 Padmanabhan ZilaFatehpur881615,Darbhanga,833987,2024-01-23,NEW,5,1932.51,2025-10-05 23:04:38.706907,1,407895674
70363568,Ekavir Sunder,siyengar@example.com,918983652368,HNo 47Goda ZilaChittoor109669,Shahjahanpur,354549,2023-08-03,NEW,13,1632.23,2025-10-05 23:04:38.706907,1,410486532
10019218,Elijah Brar,ikbalshukla@example.net,914359135388,35Chhabra Nagar Singrauli 962731,Parbhani,700999,2023-08-28,NEW,7,560.14,2025-10-05 23:04:38.706907,1,820086873
12799092,William Sarkar,vsridhar@example.net,916570933625,HNo 578 Dugal Zila Chinsurah 373691,Unnao,817262,2024-05-19,INACTIVE,5,557.19,2025-10-05 23:04:38.706907,1,1702521271
12507907,Maanas Dugal,warda81@example.net,910113438632,8255 Sundaram Zila Gopalpur 792114,Nangloi Jat,978091,2023-11-22,REGULAR,19,1278.01,2025-10-05 23:04:38.706907,1,51946641
29584848,Lucky Chada,devganesan@example.org,911154995125,HNo 95Iyengar CircleDhule728048,Dehri,469757,2024-10-03,PREMIUM,11,1212.04,2025-10-05 23:04:38.706907,1,1809911057
27955158,Abeer Kamdar,aaggarwal@example.net,917947344705,HNo 535 Nair PathKurnool 247765,Shivpuri,950386,2024-03-16,NEW,13,1659.73,2025-10-05 23:04:38.706907,1,668850894
13651980,Abhiram Basak,khalsaadweta@example.org,915545103882,531 Madan Chowk Alwar182796,Ranchi,707169,2023-05-28,INACTIVE,12,308.29,2025-10-05 23:04:38.706907,1,1445566101
90246977,Yuvraj Chacko,zinal84@example.org,913475347576,HNo 88 Chandra MargTirupati 850392,Tiruchirappalli,720144,2023-05-05,PREMIUM,1,1375.17,2025-10-05 23:04:38.706907,1,948238176
91614690,Chaman Yohannan,mugdhakakar@example.net,913350708864,854Aggarwal ChowkBokaro 633335,Nandyal,343492,2023-06-09,PREMIUM,18,289.7,2025-10-05 23:04:38.706907,1,314983331
92027021,Chatura Natt,jack25@example.com,912941296233,96145Natarajan GanjKhandwa209328,Ballia,61391,2024-10-17,INACTIVE,5,1279.72,2025-10-05 23:04:38.706907,1,1480622051
11493300,Yatan Bedi,pranitratta@example.org,915995815758,HNo 22Pandit StreetCoimbatore 123398,Durg,144438,2024-07-26,REGULAR,18,1025.67,2025-10-05 23:04:38.706907,1,729050092
77862447,Tejas Doshi,yashawini78@example.org,915361300488,HNo 487Bera GanjCoimbatore 258160,Bally,410832,2023-07-14,NEW,3,721.04,2025-10-05 23:04:38.706907,1,224905469
47503133,Mitesh Rajan,nilima95@example.com,918274162331,HNo 900Bora Street Tiruppur 590706,Chapra,321850,2024-10-26,INACTIVE,12,1614.04,2025-10-05 23:04:38.706907,1,678696494
65745775,Aryan Mangal,fshan@example.org,915242033069,HNo 28Nagi PathBhimavaram958776,Buxar,293389,2023-12-08,INACTIVE,4,1021.23,2025-10-05 23:04:38.706907,1,1680049125
89867195,Akshay Comar,qbarman@example.com,918310611085,HNo 482Aggarwal ZilaKolhapur540436,Tumkur,216353,2023-10-11,PREMIUM,10,409.49,2025-10-05 23:04:38.706907,1,2133425802
6247821,Mekhala Vora,gardequincy@example.org,917852965877,08563 Sane Circle Khora 425505,Panvel,691869,2023-07-15,REGULAR,15,1832.58,2025-10-05 23:04:38.706907,1,756231005
73393269,William Varughese,xsachar@example.org,919916420455,91001Naik CircleBhopal 342050,Ajmer,857535,2024-06-11,REGULAR,8,1615.2,2025-10-05 23:04:38.706907,1,291336901
48716374,Chaman Merchant,fchaudhari@example.org,910509009422,97515 Prasad PathAllahabad 009477,Hapur,590658,2023-05-01,PREMIUM,20,1475.82,2025-10-05 23:04:38.706907,1,1611269121
78614729,Finn Goswami,sethidaniel@example.org,919553489707,469Kadakia Ganj Avadi835600,Tiruvottiyur,591291,2024-09-05,NEW,10,1786.91,2025-10-05 23:04:38.706907,1,884058277
20238921,Shivani Kumer,ubhargava@example.com,911937082654,HNo 43Tailor NagarTadipatri 360847,Thiruvananthapuram,602258,2023-09-29,PREMIUM,8,1298.79,2025-10-05 23:04:38.706907,1,431896594
84066402,Lucky Dar,amrutadixit@example.com,919291311555,4356Shah Nagar Jalna842838,Amritsar,684269,2023-10-11,REGULAR,7,794.76,2025-10-05 23:04:38.706907,1,624053574
60271325,Michael Chopra,harshdalal@example.org,915509074408,HNo 38Sankar Circle Kota391161,Malegaon,838512,2024-05-08,NEW,8,356.62,2025-10-05 23:04:38.706907,1,68523102
40692378,Chatresh Rastogi,xiti56@example.org,911082407656,HNo 83 Behl ZilaKaraikudi818020,Jabalpur,75343,2024-09-13,NEW,9,1782.4,2025-10-05 23:04:38.706907,1,1925650991
469006,Shivansh Loyal,darikaperi@example.net,910131483498,49 Garg GanjBhubaneswar563425,Begusarai,814266,2023-08-21,INACTIVE,2,1393.2,2025-10-05 23:04:38.706907,1,762335976
41811800,Sneha Bahl,advaygolla@example.org,918789200734,6320Thakur Ganj Bhiwandi326191,Jaunpur,755202,2023-10-10,REGULAR,6,1410.59,2025-10-05 23:04:38.706907,1,261525402
87107263,Lakshmi Arora,parmarvansha@example.org,918888108591,38541Hari Street Faridabad 486542,Vijayawada,784029,2024-10-02,INACTIVE,9,1659.56,2025-10-05 23:04:38.706907,1,2039583323
89619421,Urvi Maharaj,imaran14@example.com,912761574568,30168 Raman Street Kharagpur 263382,Rajpur Sonarpur,161282,2023-11-02,PREMIUM,5,1466.13,2025-10-05 23:04:38.706907,1,1025370877
62828341,Darika Deol,xbakshi@example.net,916647216602,716Borra Chowk Bokaro 793011,Howrah,460118,2024-06-27,INACTIVE,20,283.63,2025-10-05 23:04:38.706907,1,524011596
55738118,Jagrati Badami,ovenkataraman@example.com,918689181146,959 Apte Street Gurgaon641674,Hapur,163439,2023-12-29,REGULAR,11,1520.09,2025-10-05 23:04:38.706907,1,92500944
2684440,Hamsini De,yashodharaanne@example.org,910537727849,2837 RadhakrishnanKakinada 773718,Ranchi,574868,2023-09-05,PREMIUM,5,650.6,2025-10-05 23:04:38.706907,1,213679509
77811864,Urvashi Iyengar,yadaviwali@example.com,910491682196,59018 Gara GanjBhavnagar018318,Miryalaguda,829480,2023-09-10,PREMIUM,12,1712.29,2025-10-05 23:04:38.706907,1,519803488
43052303,Girik Mutti,rajanathan@example.com,910462708022,HNo 065 Sehgal ZilaSalem 592037,Eluru,907571,2023-06-21,PREMIUM,19,1790.43,2025-10-05 23:04:38.706907,1,988355662
24478397,Jairaj Gill,vivaanagarwal@example.org,910801349761,69 Goda Circle Nagercoil 556537,Bidar,612763,2024-03-28,NEW,14,829.36,2025-10-05 23:04:38.706907,1,1398823266
22846435,Jackson Shenoy,gopalkrishnamurthy@example.net,913964391284,HNo 61 Contractor Chowk Meerut839492,Tezpur,358841,2023-07-15,INACTIVE,12,1844.21,2025-10-05 23:04:38.706907,1,805825018
32868927,Anjali Lala,maanasgarg@example.org,912496754123,59920 Chhabra Chowk Udaipur321781,Karimnagar,28876,2023-04-13,NEW,19,926.68,2025-10-05 23:04:38.706907,1,553986587
88312515,Kiaan Chhabra,peter83@example.com,918683950412,72340 Apte MargSambhal436677,Gandhinagar,186946,2024-02-05,INACTIVE,10,544.71,2025-10-05 23:04:38.706907,1,1373716916
33741801,Girindra Nadig,quincy72@example.com,914542185729,106Bhatt Street Jamshedpur 915471,Ratlam,626892,2024-01-27,NEW,16,1249.15,2025-10-05 23:04:38.706907,1,52821888
29502852,Andrew Vasa,aarush91@example.org,918622182317,061TankAsansol 810831,Dibrugarh,870715,2024-08-28,NEW,18,1995.37,2025-10-05 23:04:38.706907,1,1414690779
75464725,Chavvi Sibal,ishanibahl@example.com,913499634966,HNo 004 Anand Chowk Udupi217874,Sambhal,629342,2023-12-02,INACTIVE,20,1805.77,2025-10-05 23:04:38.706907,1,2091394686
88745052,Leena Zacharia,krishnaprabhu@example.org,911551385769,HNo 01Sengupta Street Bahraich 125364,Kumbakonam,583025,2024-04-12,REGULAR,5,516.9,2025-10-05 23:04:38.706907,1,1612039626
50632192,Omkaar Mander,tanvi84@example.org,912486393527,74669SundaramSambhal 774698,Nadiad,846443,2023-03-17,PREMIUM,16,1096.83,2025-10-05 23:04:38.706907,1,1917107257
81655250,Kashvi Rege,gnanda@example.org,910542508627,HNo 31Buch Circle Ajmer282400,Madurai,851454,2023-07-04,REGULAR,17,1399.67,2025-10-05 23:04:38.706907,1,1009495725
29858395,Patrick Rout,aayushpal@example.net,915523705895,354 Bali StreetPondicherry996500,Hospet,511481,2024-09-03,INACTIVE,16,442.16,2025-10-05 23:04:38.706907,1,311658538
56572297,Rachita Wali,shivanimody@example.org,919497552961,572 DeshmukhPimpriChinchwad 016173,Ulhasnagar,25613,2024-10-02,INACTIVE,10,1601.86,2025-10-05 23:04:38.706907,1,1678737744
18140588,Orinder Malhotra,samarth50@example.org,917539612924,80775Varkey PathSaharanpur494356,Jalna,895444,2024-07-04,REGULAR,17,856.95,2025-10-05 23:04:38.706907,1,257005044
74352908,Ishaan Chad,wishinagarajan@example.com,914607411992,HNo 660Saha Nagar Bhiwani793040,Guntakal,653024,2024-03-31,INACTIVE,13,1879.61,2025-10-05 23:04:38.706907,1,147899568
37633848,Samuel Banerjee,shettyfaris@example.com,917563731259,119Seth NagarMumbai 912897,Kharagpur,622019,2023-08-27,PREMIUM,20,1237.57,2025-10-05 23:04:38.706907,1,2084722878
19180962,Osha Varghese,pjohal@example.org,917683300885,60201ShereBilaspur 758086,KalyanDombivli,237601,2024-07-05,INACTIVE,19,622.08,2025-10-05 23:04:38.706907,1,1084033634
75739462,Vasana Ganesh,xsarma@example.org,918839671733,548Wali Chowk Gwalior 656688,Satna,756186,2024-06-23,PREMIUM,2,1474.27,2025-10-05 23:04:38.706907,1,1712984919
47926198,Bhavini Kulkarni,elijah77@example.net,910674805507,HNo 082 Raghavan Nagar Bhilwara021542,Nandyal,321001,2024-02-04,REGULAR,11,1408.42,2025-10-05 23:04:38.706907,1,888154948
57809174,Girindra Dara,hemalad@example.org,917115057276,46681Bobal PathNavi Mumbai347951,Lucknow,284807,2024-04-12,PREMIUM,11,1898.72,2025-10-05 23:04:38.706907,1,934060621
21786873,Balhaar Ramesh,andraidika@example.com,916298063344,48273Chacko MargTirupati417143,Lucknow,297685,2024-03-07,REGULAR,3,1600.68,2025-10-05 23:04:38.706907,1,546831228
32564478,Ekbal Dubey,wsrinivasan@example.com,910924609236,HNo 620Dube ChowkKatni733668,Kishanganj,330178,2024-06-24,PREMIUM,5,211.3,2025-10-05 23:04:38.706907,1,668490230
41168392,Sneha Rajagopalan,kamalacontractor@example.com,916382893434,71 Banerjee Circle Imphal801151,Silchar,133041,2024-01-10,PREMIUM,13,506.28,2025-10-05 23:04:38.706907,1,309354793
40305293,Tejas Parmer,waglevedhika@example.com,918906027615,783 Handa MargMedininagar040912,Bhatpara,597677,2024-09-01,REGULAR,10,614.48,2025-10-05 23:04:38.706907,1,446921732
91562028,Ayaan Kashyap,sachdevishwar@example.org,917539048305,HNo 88 Varghese Ganj Bhilai068738,Noida,248694,2024-10-09,REGULAR,9,1141.68,2025-10-05 23:04:38.706907,1,1166690840
5754255,Radha Rana,kritika79@example.org,914135557233,3471 Wable Nagar Bally 321844,Mango,547754,2023-11-12,INACTIVE,1,1050.74,2025-10-05 23:04:38.706907,1,630334306
73891999,Vinaya Khatri,zarnakala@example.org,917708136730,04032 Doctor StreetSilchar 214713,Sambalpur,966637,2024-07-22,NEW,11,1681.91,2025-10-05 23:04:38.706907,1,1154163653
91500615,Varenya Vala,nakul89@example.org,919445728543,9120Bawa GanjSerampore 477704,Parbhani,557915,2024-07-27,PREMIUM,4,840.89,2025-10-05 23:04:38.706907,1,1645925126
79742293,Faris Mohanty,udarsh64@example.com,919172230427,HNo 477 Khalsa ZilaKurnool102764,Hajipur,123910,2024-02-11,REGULAR,17,1608.81,2025-10-05 23:04:38.706907,1,147113542
71902700,Qarin Nazareth,garimaraju@example.com,916213718621,44Bhasin MargPanipat 159190,Bhind,91752,2024-02-05,REGULAR,10,824.31,2025-10-05 23:04:38.706907,1,313630919
78267238,Luke Bala,wdubey@example.org,915875547645,241Bora PathSecunderabad741114,Warangal,86601,2024-07-07,INACTIVE,1,301.21,2025-10-05 23:04:38.706907,1,1349350270
16780752,Avi Soman,routdiya@example.com,915430602738,HNo 97ChauhanNellore895405,Begusarai,320804,2023-12-07,PREMIUM,20,1429.12,2025-10-05 23:04:38.706907,1,549862360
91312072,Joshua Rana,mkakar@example.net,918534310594,40 Dutta Zila Katihar 605477,Jalna,409142,2024-04-20,INACTIVE,4,1518.25,2025-10-05 23:04:38.706907,1,602478312
28458746,Dalaja Borde,murtybhavani@example.net,913737459258,HNo 069 Sachar ChowkMunger 082064,Bulandshahr,97442,2023-09-14,NEW,12,1998.49,2025-10-05 23:04:38.706907,1,956990435
57770044,Zarna Master,xalak26@example.net,919539272506,HNo 15Venkatesh Circle Sirsa878884,Ajmer,900627,2023-11-19,REGULAR,10,934.08,2025-10-05 23:04:38.706907,1,1868347399
2234490,Amara Gala,gangasanghvi@example.com,914512666716,43 Gole ZilaHajipur 933661,Singrauli,529202,2024-08-07,PREMIUM,8,1540.25,2025-10-05 23:04:38.706907,1,1263150638
76202036,Ishita Patla,omajawali@example.com,913376214034,97622Bhatnagar MargVaranasi 242752,Gwalior,620579,2024-03-11,INACTIVE,13,1118.75,2025-10-05 23:04:38.706907,1,1739411951
45112520,Anamika Hayre,eeshaganesan@example.net,918560853049,058Wagle Street Eluru 310344,Rajahmundry,753100,2024-06-30,PREMIUM,1,499.85,2025-10-05 23:04:38.706907,1,436394487
30116949,Harshil Pathak,janakisaraf@example.com,915552299405,09Sha Chinsurah 561052,Nadiad,981634,2023-08-23,INACTIVE,5,1535.47,2025-10-05 23:04:38.706907,1,636048409
16640907,Anjali Choudhary,indira18@example.com,910384127497,353 Sahota ZilaKatni 822108,Bhagalpur,632688,2024-10-05,REGULAR,16,527.03,2025-10-05 23:04:38.706907,1,1120199185
44174426,Girindra Nair,wazirsanghvi@example.org,915848023986,12240 Barad GanjHajipur 503025,Salem,133683,2024-07-02,NEW,20,1655.49,2025-10-05 23:04:38.706907,1,401857346
13939675,Edhitha Lal,mukherjeejai@example.net,916474959493,53947 Jayaraman Street Bangalore157373,Amroha,960333,2024-04-05,NEW,18,783.47,2025-10-05 23:04:38.706907,1,1022779754
33394166,Dakshesh Lad,panditkritika@example.com,911665869983,0408 Comar StreetHindupur 886323,Surendranagar Dudhrej,78491,2024-10-03,NEW,10,282.63,2025-10-05 23:04:38.706907,1,1709582506
45323391,Viraj Kota,sampathosha@example.org,916025289262,HNo 86 Bhalla PathMango318186,North Dumdum,957395,2024-03-24,NEW,2,1008.14,2025-10-05 23:04:38.706907,1,1222427058
71411879,Aarav Mukherjee,handaeshana@example.org,912772635029,HNo 100 Babu Chowk Bidar 645114,Etawah,363775,2024-10-23,REGULAR,4,1743.87,2025-10-05 23:04:38.706907,1,1892103709
13585482,Meera Dara,sodhibachittar@example.org,913664424400,23Murty Zila Ajmer307715,Buxar,800996,2023-07-06,INACTIVE,20,1475.52,2025-10-05 23:04:38.706907,1,2005974828
40434527,Liam Nigam,advay02@example.net,915577318686,699Chaudhuri Road Bhagalpur271359,Vellore,693390,2024-06-27,INACTIVE,5,815.01,2025-10-05 23:04:38.706907,1,1334012536
59830126,Raghav Iyengar,fborde@example.org,919104614456,93Ganesh RoadGandhinagar097993,Howrah,50816,2024-10-28,NEW,14,1799.47,2025-10-05 23:04:38.706907,1,2064757128
12622901,Januja Kaul,dhaliwaljagdish@example.com,916791709159,HNo 398 Iyer ChowkVijayanagaram137056,Bareilly,724988,2024-08-07,INACTIVE,3,870.68,2025-10-05 23:04:38.706907,1,2013091854
3897936,Maanav Singh,unnikarpe@example.com,911787157542,HNo 954 Subramaniam CircleMangalore854236,Pudukkottai,100457,2023-09-26,PREMIUM,14,215.16,2025-10-05 23:04:38.706907,1,903635673
48281892,Teerth Mukherjee,toordakshesh@example.org,911236990834,HNo 706Lal PathVisakhapatnam582362,Vellore,691199,2023-04-11,NEW,6,1653.39,2025-10-05 23:04:38.706907,1,448702492
33370343,Yachana Bava,ohans@example.com,917326851045,44197Dash Street Tinsukia 305622,Ratlam,893977,2024-07-07,PREMIUM,20,999.04,2025-10-05 23:04:38.706907,1,1190674575
40877127,Falak Sarraf,ydas@example.com,911015288020,91 Minhas GanjDeoghar 503558,Ludhiana,206065,2023-07-31,PREMIUM,14,757.15,2025-10-05 23:04:38.706907,1,2004379800
75081265,Gaurav Luthra,mohantygautam@example.net,911060734425,HNo 108Kapur Nagar Gandhinagar700004,Nizamabad,292847,2023-05-04,PREMIUM,2,958.17,2025-10-05 23:04:38.706907,1,1144965863
92118758,Yadavi Bhatt,ranbirchaudhry@example.com,914634250884,330Mani PathSecunderabad252919,Gorakhpur,856412,2024-01-03,REGULAR,2,300.79,2025-10-05 23:04:38.706907,1,769536342
66766629,Harita Mander,ayushwalla@example.org,910616010847,HNo 09Ganguly Ganj Motihari968384,Gulbarga,408735,2024-02-22,NEW,16,504.76,2025-10-05 23:04:38.706907,1,6606926
89686431,Eta Dani,pushti67@example.org,911199510443,HNo 271 Loyal ChowkThrissur060782,Dharmavaram,850478,2024-08-14,REGULAR,11,1637.7,2025-10-05 23:04:38.706907,1,489191953
88517890,Anvi Swaminathan,duttirya@example.net,910119087925,HNo 456 Pai Path Amroha 878650,Nizamabad,524369,2024-08-14,PREMIUM,10,1964.72,2025-10-05 23:04:38.706907,1,1026853883
69761993,Udant Kade,lila77@example.net,918842894766,87304 Nadig Nagar Bally 955962,Gangtok,661415,2024-08-06,NEW,6,551.0,2025-10-05 23:04:38.706907,1,164223175
11562458,Parth Raghavan,bhargavaeshana@example.org,913656822380,HNo 09Choudhury Nagar Motihari939952,Firozabad,227726,2023-11-16,REGULAR,7,1409.32,2025-10-05 23:04:38.706907,1,2000524586
57892837,Thomas Bail,zarnasandhu@example.net,913786502849,95973 Pau Chowk Thoothukudi912925,Bally,584566,2024-03-22,PREMIUM,14,581.57,2025-10-05 23:04:38.706907,1,1323071098
85474732,Waida Lanka,banikgirik@example.net,913775284880,8529Krish Path Bettiah285272,Allahabad,79025,2024-01-01,PREMIUM,1,941.76,2025-10-05 23:04:38.706907,1,1656493780
62541176,Yutika Andra,boaseonkar@example.com,914913618986,472Pai ZilaKarnal312720,Tirupati,929796,2024-08-26,NEW,7,1691.37,2025-10-05 23:04:38.706907,1,711938520
31940833,Urmi Amble,anita28@example.net,918224618920,HNo 083 Bajwa Rewa343147,Karawal Nagar,452880,2023-07-31,NEW,4,1515.8,2025-10-05 23:04:38.706907,1,132497227
76212152,Mitali Kapoor,ektabava@example.com,912444876992,20514Raju ZilaMangalore 950685,Agra,685797,2024-10-11,PREMIUM,13,1767.81,2025-10-05 23:04:38.706907,1,1614984150
42366724,Quincy Kari,gopaldugar@example.org,910861921705,3964Vig ZilaJaipur137064,Saharanpur,260071,2023-07-27,INACTIVE,20,1896.27,2025-10-05 23:04:38.706907,1,1499057774
54619715,David Cherian,imaran51@example.com,916825053964,358BhaktaSangliMiraj  Kupwad 296144,Panchkula,660842,2024-10-27,INACTIVE,4,739.04,2025-10-05 23:04:38.706907,1,696708604
24896263,Nachiket Prasad,dorafalan@example.net,912360838508,7984Randhawa PathMehsana 618412,Amroha,948603,2024-06-21,REGULAR,13,532.9,2025-10-05 23:04:38.706907,1,1871928158
5700842,Waida Trivedi,garimashere@example.net,918580013945,HNo 68 Tara Road Surendranagar Dudhrej 454893,Amravati,864006,2024-09-11,REGULAR,3,514.06,2025-10-05 23:04:38.706907,1,535870014
73799927,Tamanna Kashyap,ldin@example.net,917098591619,9856Singhal Road HubliDharwad489531,Ambala,580131,2023-04-28,NEW,4,1121.27,2025-10-05 23:04:38.706907,1,113506810
12867472,Ishanvi Tripathi,yohannanubika@example.net,912853334083,95572Mohan GanjTirupati987144,Mehsana,307601,2024-10-14,PREMIUM,3,1053.52,2025-10-05 23:04:38.706907,1,12757049
97315135,Bhavini Parikh,parth29@example.com,918386079695,HNo 268Jhaveri Marg Gangtok425126,Shivpuri,276056,2024-01-03,NEW,19,1393.14,2025-10-05 23:04:38.706907,1,585300343
48150243,Ekaja Dube,ahluwaliasaumya@example.net,917662737701,42BawaMadanapalle334038,Delhi,175880,2023-11-27,REGULAR,13,262.6,2025-10-05 23:04:38.706907,1,965736186
19556566,Yashica Doctor,yachanachokshi@example.com,916466928840,HNo 861 Sami Street Akola 863487,Tiruvottiyur,937178,2023-11-01,PREMIUM,20,664.17,2025-10-05 23:04:38.706907,1,192710715
59240916,Ronith Murthy,jgulati@example.com,915435574216,HNo 567 Mutti Road Hajipur 158460,Faridabad,730723,2023-08-19,INACTIVE,6,1202.51,2025-10-05 23:04:38.706907,1,406269558
61002154,Ridhi Datta,basakyashodhara@example.net,915841511260,59 Ranganathan CircleNagpur818568,Imphal,276311,2023-06-16,REGULAR,19,1526.04,2025-10-05 23:04:38.706907,1,1256215111
81584486,Orinder Kurian,cnazareth@example.net,913760603085,53359Chadha Zila Panchkula 168207,Hazaribagh,87603,2024-01-24,INACTIVE,2,369.75,2025-10-05 23:04:38.706907,1,56929588
41494867,Kalpit Gulati,uppaldipta@example.net,914445809422,2047Vohra Ganj Nadiad 804287,Bongaigaon,118940,2023-12-04,NEW,15,240.17,2025-10-05 23:04:38.706907,1,758635476
75908967,Hemang Sama,qcontractor@example.com,913441050566,35Chatterjee Nagar Bidar 543213,Yamunanagar,915923,2023-06-03,REGULAR,14,1095.58,2025-10-05 23:04:38.706907,1,974252207
38902882,Ria Dugar,craval@example.org,912994051106,8048 Mangal Nagar Ratlam375288,Firozabad,226571,2024-03-10,INACTIVE,17,1583.52,2025-10-05 23:04:38.706907,1,1992649625
52048413,Keya Balakrishnan,parikhsamesh@example.org,915166837522,09Borra Jehanabad368313,Jalna,517187,2023-10-04,INACTIVE,20,1449.1,2025-10-05 23:04:38.706907,1,949105327
99412119,Samarth Sachar,cmurty@example.net,914064181065,HNo 900Konda ZilaSikar445716,Agartala,868483,2024-05-24,NEW,17,653.57,2025-10-05 23:04:38.706907,1,1859092196
47625855,Caleb Brar,eeshanigam@example.com,919001196249,HNo 81Kari RoadNagercoil798440,Mango,918327,2023-05-21,NEW,6,515.69,2025-10-05 23:04:38.706907,1,343913068
19393135,Nathaniel Gokhale,ekanta98@example.net,916112619053,97421 Kibe Path Kozhikode 660167,Bidhannagar,317769,2023-06-11,REGULAR,19,327.58,2025-10-05 23:04:38.706907,1,655449011
87669943,Ikshita Rajagopalan,rsethi@example.org,914097847587,259 Guha Zila Katni 233200,Nandyal,961518,2023-04-02,INACTIVE,1,1272.95,2025-10-05 23:04:38.706907,1,283414776
90586443,Baljiwan Pandey,vmitra@example.org,910869942878,7214Palla PathHaldia 455745,Ambala,46985,2023-08-30,NEW,2,1637.32,2025-10-05 23:04:38.706907,1,1626541174
15066187,Vedant Keer,jalsadube@example.com,917167121713,HNo 25 Garde StreetKharagpur 866567,Jammu,882141,2023-03-19,REGULAR,13,791.67,2025-10-05 23:04:38.706907,1,376444825
78806824,Yashawini Vasa,ekaraj06@example.org,918878699766,623Thaman ChowkVellore331680,Guntakal,408800,2024-01-08,PREMIUM,20,1027.41,2025-10-05 23:04:38.706907,1,1612563014
59110513,Chaaya Mody,choudharyjagrati@example.org,913293933121,132Walla Secunderabad 502542,Raebareli,594217,2023-06-16,INACTIVE,12,1377.27,2025-10-05 23:04:38.706907,1,1931255613
64823226,Vasudha Sheth,ramanathanridhi@example.org,914329260046,7353 Bahri Road Vijayanagaram 763383,Tirupati,611999,2023-04-08,PREMIUM,5,614.1,2025-10-05 23:04:38.706907,1,1725676129
49529811,Zayyan Swaminathan,liam57@example.net,913193823215,HNo 528 Uppal Arrah 830864,PimpriChinchwad,945135,2024-05-16,REGULAR,13,1595.6,2025-10-05 23:04:38.706907,1,1323861403
18199057,Xalak Sahni,biswasfalak@example.net,915105032095,6426 Walla GanjRaebareli909282,Ratlam,908599,2023-05-30,INACTIVE,9,1353.93,2025-10-05 23:04:38.706907,1,412747220
17805991,Jhalak Rai,panditdev@example.net,919260385732,73063 Dutt RoadKishanganj424784,Dhule,819317,2024-05-09,NEW,10,924.9,2025-10-05 23:04:38.706907,1,1182840457
